,1330_open,1330_high,1330_low,1330_close,1330_volume,6702_open,6702_high,6702_low,6702_close,6702_volume,USD,EUR,1y,5y,9y,dji_Open,dji_High,dji_Low,dji_Close,dji_Volume
2015-09-29,17830,17830,17380,17410,214.97,544.0,545.0,515.0,517.0,22289,119.77,134.66,0.01,0.055999999999999994,0.255,16205.070313,16465.230469,16205.070313,16314.669922,130790000
2015-09-30,17700,17950,17660,17830,145.85,518.0,529.0,516.0,518.0,16970,119.97,134.94,0.01,0.062,0.265,16313.259766,16313.259766,15981.849609,16001.889647999998,139930000
2015-10-01,17990,18320,17880,18230,127.13,522.0,527.0,517.0,519.0,20112,119.87,133.94,0.005,0.052000000000000005,0.25,16001.759766,16118.889647999998,15942.370116999999,16049.129883000001,121160000
2015-10-02,18060,18260,18030,18220,46.88,510.0,519.0,502.0,518.0,16897,119.91,134.13,0.004,0.046,0.24100000000000002,16057.080078,16297.599609,16057.080078,16284.700195,145740000
2015-10-05,18440,18580,18360,18510,109.54,556.0,560.0,533.0,539.0,16793,120.04,134.7,0.003,0.042,0.23600000000000002,16258.25,16472.769531,16013.660156,16472.369141,136870000
2015-10-06,18860,18880,18600,18630,213.05,548.0,551.0,538.0,539.0,11301,120.48,134.87,0.003,0.046,0.247,16258.25,16472.769531,16013.660156,16472.369141,136870000
2015-10-07,18660,18880,18540,18840,111.72,543.0,557.0,541.0,555.0,12753,120.36,135.56,0.003,0.055999999999999994,0.252,16502.099609,16798.369141,16502.099609,16776.429688,127660000
2015-10-08,18810,18910,18630,18640,112.89,555.0,567.0,551.0,558.0,11460,120.04,134.89,0.002,0.066,0.257,16774.019531,16865.089844,16746.029297,16790.189453,120010000
2015-10-09,18700,18950,18700,18950,114.02,561.0,581.0,561.0,580.0,11429,119.99,135.37,0.002,0.062,0.251,16805.419922,16963.300781,16765.0,16912.289063,115690000
2015-10-13,18850,18870,18730,18780,78.8,580.0,584.0,570.0,577.0,8724,119.94,136.1,0.001,0.062,0.247,17054.689453,17110.880859,17027.230469,17084.490234,103730000
2015-10-14,18630,18630,18330,18410,131.93,569.0,578.0,562.0,566.0,13319,119.57,136.21,0,0.052000000000000005,0.237,17082.289063,17139.210938,17064.580078,17131.859375,72500000
2015-10-15,18300,18680,18240,18590,88.08,556.0,568.0,553.0,566.0,9283,118.99,136.47,0,0.057,0.247,17113.550781,17172.810547,17034.449219,17081.890625,99400000
2015-10-16,18790,18900,18740,18780,76.93,573.0,588.0,572.0,578.0,12952,119.06,135.34,0,0.057,0.247,17079.080078,17111.380859,16887.669922,16924.75,120110000
2015-10-19,18830,18830,18580,18650,73.02,580.0,581.0,568.0,573.0,9055,119.33,135.74,0,0.063,0.253,17141.75,17220.019531,17107.349609,17215.970703,145880000
2015-10-20,18780,18780,18660,18720,45.0,573.0,575.0,562.0,568.0,11851,119.54,135.44,-0.001,0.055999999999999994,0.243,17141.75,17220.019531,17107.349609,17215.970703,145880000
2015-10-21,18690,19120,18670,19060,85.64,568.0,582.0,562.0,580.0,9651,119.93,136.28,-0.001,0.055999999999999994,0.248,17209.429688,17235.949219,17129.189453,17230.539063,118430000
2015-10-22,18940,19090,18880,18970,74.84,574.0,591.0,574.0,581.0,7551,119.87,135.87,-0.001,0.053,0.23800000000000002,17228.470703,17264.880859,17147.990234,17217.109375,106670000
2015-10-23,19370,19440,19320,19350,215.27,600.0,601.0,594.0,595.0,10070,120.95,134.15,-0.001,0.049,0.23199999999999998,17225.929688,17314.990234,17153.130859,17168.609375,107100000
2015-10-26,19600,19620,19460,19460,81.27,605.0,612.0,602.0,603.0,8178,121.14,133.47,-0.001,0.053,0.244,17525.109375,17679.369141,17525.109375,17646.699219,158090000
2015-10-27,19480,19490,19280,19310,54.12,609.0,610.0,599.0,601.0,9294,120.79,133.44,-0.001,0.049,0.231,17525.109375,17679.369141,17525.109375,17646.699219,158090000
2015-10-28,19380,19450,19350,19440,36.01,597.0,608.0,596.0,604.0,8595,120.4,132.79,-0.001,0.038,0.221,17649.570313,17660.699219,17602.509766,17623.050781,116660000
2015-10-29,19610,19610,19330,19460,159.61,607.0,612.0,567.0,591.0,21483,120.66,131.62,-0.001,0.039,0.221,17608.890625,17635.179688,17540.570313,17581.429688,113960000
2015-10-30,19440,19740,19300,19630,173.67,584.0,587.0,563.0,575.0,28793,120.9,132.78,-0.001,0.039,0.22699999999999998,17586.689453,17779.949219,17556.710938,17779.519531,115630000
2015-11-02,19350,19380,19160,19210,119.5,557.0,567.0,552.0,561.0,20114,120.58,132.94,-0.001,0.043,0.23800000000000002,17756.599609,17799.960938,17662.869141,17663.539063,149250000
2015-11-04,19550,19680,19450,19450,123.39,571.0,574.0,566.0,567.0,11911,121.15,132.76,0.003,0.043,0.243,17672.619141,17845.900391,17655.019531,17828.759766,100840000
2015-11-05,19570,19700,19520,19660,103.97,568.0,581.0,567.0,577.0,13470,121.57,131.99,0.003,0.043,0.244,17819.740234,17977.849609,17796.019531,17918.150391,92290000
2015-11-06,19720,19830,19700,19790,96.64,581.0,591.0,580.0,583.0,9348,121.74,132.48,0.003,0.043,0.248,17929.580078,17964.119141,17828.830078,17867.580078,99890000
2015-11-09,19960,20230,19960,20190,240.99,586.0,607.0,586.0,604.0,13234,123.33,132.37,0.002,0.05,0.264,17855.220703,17912.039063,17768.599609,17910.330078,107450000
2015-11-10,19990,20230,19980,20220,79.64,596.0,600.0,593.0,600.0,6577,123.2,132.48,0.001,0.035,0.244,17855.220703,17912.039063,17768.599609,17910.330078,107450000
2015-11-11,20130,20260,20130,20260,63.8,598.0,600.0,593.0,597.0,7863,123.03,132.06,0.001,0.043,0.249,17900.779297,17900.779297,17667.779297,17730.480469,121210000
2015-11-12,20160,20280,20140,20260,47.25,597.0,601.0,591.0,600.0,8571,122.86,132.23,0.001,0.039,0.239,17724.130859,17768.660156,17657.720703,17758.210938,108640000
2015-11-13,20020,20150,19920,20130,94.7,593.0,593.0,583.0,591.0,8553,122.53,132.38,0,0.039,0.235,17769.5,17807.179688,17696.910156,17702.220703,95230000
2015-11-16,19790,19990,19760,19930,71.26,576.0,583.0,573.0,581.0,9012,122.55,131.36,-0.01,0.043,0.23600000000000002,17439.25,17439.25,17238.890625,17245.240234,134640000
2015-11-17,20220,20270,20180,20210,85.12,585.0,592.0,585.0,588.0,10460,123.28,131.81,-0.011,0.035,0.231,17439.25,17439.25,17238.890625,17245.240234,134640000
2015-11-18,20320,20390,20190,20220,95.43,593.0,596.0,591.0,595.0,11139,123.41,131.32,-0.011,0.035,0.231,17229.939453,17483.009766,17210.429688,17483.009766,137590000
2015-11-19,20420,20510,20310,20420,172.74,605.0,621.0,601.0,617.0,35145,123.56,131.93,-0.021,0.035,0.231,17486.990234,17599.330078,17451.410156,17489.5,167190000
2015-11-20,20360,20400,20260,20390,63.95,611.0,614.0,599.0,614.0,18471,122.96,131.74,-0.022,0.039,0.24600000000000002,17485.490234,17752.160156,17485.490234,17737.160156,106810000
2015-11-24,20450,20500,20380,20490,50.03,613.0,625.0,607.0,621.0,13141,122.88,130.68,-0.003,0.046,0.252,17732.75,17914.339844,17732.75,17823.810547,153140000
2015-11-25,20420,20430,20340,20390,100.45,613.0,626.0,613.0,624.0,12279,122.44,130.44,-0.003,0.039,0.23800000000000002,17823.609375,17868.179688,17751.529297,17792.679688,134680000
2015-11-26,20490,20540,20480,20500,86.24,624.0,627.0,622.0,625.0,7904,122.61,130.25,-0.004,0.039,0.233,17770.900391,17862.599609,17683.509766,17812.189453,127170000
2015-11-27,20550,20550,20380,20420,88.36,632.0,634.0,623.0,626.0,11513,122.74,130.12,-0.014,0.04,0.23800000000000002,17820.810547,17854.919922,17801.830078,17813.390625,82540000
2015-11-30,20420,20420,20250,20310,79.99,625.0,625.0,615.0,621.0,9972,122.82,129.87,-0.01,0.04,0.23800000000000002,17806.039063,17830.359375,17749.320313,17813.390625,82540000
2015-12-01,20390,20540,20350,20530,100.23,621.0,639.0,621.0,636.0,9367,123.1,130.09,-0.015,0.04,0.23399999999999999,17806.039063,17830.359375,17749.320313,17813.390625,82540000
2015-12-02,20510,20540,20470,20500,81.76,638.0,639.0,626.0,634.0,11655,122.89,130.53,-0.016,0.036000000000000004,0.23399999999999999,17802.839844,17837.240234,17719.789063,17719.919922,155560000
2015-12-03,20450,20510,20420,20480,48.67,629.0,636.0,626.0,631.0,9365,123.31,130.78,-0.016,0.036000000000000004,0.23,17719.720703,17895.5,17719.720703,17888.349609,103880000
2015-12-04,20140,20200,19980,20010,264.85,650.0,661.0,642.0,646.0,27996,122.71,134.06,-0.026,0.045,0.244,17883.140625,17901.580078,17708.199219,17729.679688,102860000
2015-12-07,20280,20360,20220,20240,93.55,654.0,664.0,650.0,658.0,15606,123.24,133.95,-0.027,0.046,0.245,17482.679688,17866.470703,17482.679688,17847.630859,137650000
2015-12-08,20290,20310,20020,20030,108.77,656.0,657.0,640.0,647.0,13594,123.27,133.58,-0.028,0.039,0.231,17482.679688,17866.470703,17482.679688,17847.630859,137650000
2015-12-09,19940,20020,19790,19830,123.82,645.0,659.0,643.0,649.0,14583,122.99,133.84,-0.036,0.036000000000000004,0.226,17845.490234,17845.490234,17639.25,17730.509766,99670000
2015-12-10,19630,19670,19560,19570,145.48,642.0,654.0,640.0,648.0,11943,121.55,133.96,-0.037,0.035,0.222,17703.990234,17703.990234,17485.390625,17568.0,113720000
2015-12-11,19600,19830,19540,19750,122.46,649.0,662.0,649.0,657.0,12783,121.95,133.36,-0.029,0.046,0.22699999999999998,17558.179688,17767.689453,17403.509766,17492.300781,122020000
2015-12-14,19300,19440,19120,19420,293.79,652.0,655.0,636.0,652.0,12580,120.83,132.66,-0.03,0.043,0.217,17574.75,17574.75,17230.5,17265.210938,134510000
2015-12-15,19410,19430,19080,19120,235.94,652.0,652.0,629.0,632.0,14934,121.16,133.32,-0.03,0.036000000000000004,0.212,17574.75,17574.75,17230.5,17265.210938,134510000
2015-12-16,19410,19590,19400,19590,126.41,648.0,650.0,636.0,638.0,13908,121.8,133.16,-0.03,0.042,0.217,17277.109375,17378.019531,17138.470703,17368.5,142540000
2015-12-17,19960,20040,19860,19880,139.02,648.0,655.0,645.0,650.0,12733,122.52,133.17,-0.031,0.042,0.212,17374.779297,17627.630859,17341.179688,17524.910156,123430000
2015-12-18,19870,20440,19510,19530,289.36,649.0,654.0,622.0,624.0,21574,122.51,132.78,-0.041,0.036000000000000004,0.187,17530.849609,17784.359375,17483.679688,17749.089844,123790000
2015-12-21,19390,19510,19170,19460,97.39,618.0,626.0,610.0,626.0,12243,121.3,131.83,-0.043,0.036000000000000004,0.193,17495.039063,17496.580078,17124.310547,17128.550781,344560000
2015-12-22,19460,19470,19350,19430,29.91,616.0,619.0,602.0,607.0,14713,121.23,132.26,-0.045,0.036000000000000004,0.193,17495.039063,17496.580078,17124.310547,17128.550781,344560000
2015-12-24,19640,19640,19300,19330,58.72,608.0,612.0,599.0,599.0,8278,120.96,131.96,-0.045,0.036000000000000004,0.19899999999999998,17253.550781,17451.109375,17242.859375,17417.269531,91570000
2015-12-25,19370,19400,19270,19280,64.55,597.0,605.0,593.0,598.0,7484,120.15,131.67,-0.045,0.042,0.19899999999999998,17427.630859,17607.919922,17427.630859,17602.609375,92820000
2015-12-28,19400,19470,19310,19430,66.25,597.0,616.0,597.0,613.0,8560,120.54,132.21,-0.048,0.036000000000000004,0.18899999999999997,17593.259766,17606.339844,17543.949219,17552.169922,40350000
2015-12-29,19410,19530,19330,19530,31.84,611.0,611.0,601.0,608.0,7650,120.39,132.14,-0.049,0.032,0.18899999999999997,17593.259766,17606.339844,17543.949219,17552.169922,40350000
2015-12-30,19630,19660,19560,19560,37.76,612.0,619.0,606.0,606.0,11548,120.54,131.67,-0.043,0.032,0.19,17535.660156,17536.900391,17437.339844,17528.269531,59770000
2016-01-04,19370,19510,18920,18990,188.77,602.0,614.0,594.0,601.0,10497,120.4,130.59,-0.042,0.026000000000000002,0.18600000000000003,17590.660156,17590.660156,17421.160156,17425.029297,93690000
2016-01-05,18950,19100,18870,18900,190.22,599.0,608.0,594.0,600.0,8498,119.27,129.17,-0.043,0.026000000000000002,0.18100000000000002,17590.660156,17590.660156,17421.160156,17425.029297,93690000
2016-01-06,18910,19000,18590,18760,131.52,602.0,607.0,585.0,588.0,14273,119.04,127.88,-0.044,0.022000000000000002,0.17600000000000002,17405.480469,17405.480469,16957.630859,17148.939453,148060000
2016-01-07,18680,18720,18300,18300,201.32,585.0,590.0,573.0,574.0,12437,118.66,127.84,-0.045,0.016,0.171,17147.5,17195.839844,17038.609375,17158.660156,105750000
2016-01-08,18130,18510,18060,18250,243.69,570.0,594.0,569.0,584.0,14409,117.86,128.61,-0.045,0.016,0.161,17154.830078,17154.830078,16817.619141,16906.509766,120250000
2016-01-12,17960,18080,17700,17750,152.56,574.0,585.0,562.0,564.0,11569,117.81,127.84,-0.048,0.017,0.157,16519.169922,16651.890625,16314.570313,16346.450195,141850000
2016-01-13,18020,18250,17980,18230,68.4,574.0,586.0,570.0,583.0,9136,117.92,127.7,-0.049,0.011000000000000001,0.147,16358.709961000002,16461.849609,16232.030272999998,16398.570313,127790000
2016-01-14,17720,17790,17440,17740,199.09,567.0,570.0,556.0,569.0,11244,117.55,127.91,-0.049,0.018000000000000002,0.163,16419.109375,16591.349609,16322.070313,16516.220703,117480000
2016-01-15,18060,18120,17560,17640,94.7,575.0,581.0,555.0,558.0,11220,118.16,128.33,-0.05,0.017,0.154,16526.630859,16593.509766,16123.200195,16151.410156,153530000
2016-01-18,17280,17530,17150,17450,143.78,542.0,545.0,533.0,542.0,19188,117.09,127.77,-0.041,0.012,0.138,16354.330078,16354.330078,15842.110352000002,15988.080078,239210000
2016-01-19,17400,17600,17300,17560,80.59,540.0,547.0,534.0,544.0,13847,117.6,127.95,-0.042,0.018000000000000002,0.149,16354.330078,16354.330078,15842.110352000002,15988.080078,239210000
2016-01-20,17540,17540,16870,16900,174.18,540.0,540.0,514.0,514.0,15928,117.54,128.35,-0.012,0.017,0.14400000000000002,16354.330078,16354.330078,15842.110352000002,15988.080078,239210000
2016-01-21,16960,17240,16490,16510,184.92,513.0,526.0,500.0,500.0,15781,117.35,127.63,-0.012,0.021,0.154,16009.450195,16171.959961000002,15900.25,16016.019531,144360000
2016-01-22,17060,17490,16940,17440,183.38,521.0,528.0,514.0,527.0,12181,117.82,127.72,-0.022,0.017,0.16,15989.450195,15989.450195,15450.55957,15766.740234,191870000
2016-01-25,17660,17720,17410,17610,86.24,534.0,538.0,523.0,525.0,9456,118.63,128.06,-0.023,0.011000000000000001,0.154,15921.099609,16136.790038999998,15921.099609,16093.509766,145850000
2016-01-26,17290,17310,17140,17190,98.91,518.0,518.0,503.0,506.0,12418,118.14,128.13,-0.024,0.011000000000000001,0.149,15921.099609,16136.790038999998,15921.099609,16093.509766,145850000
2016-01-27,17530,17740,17450,17650,144.44,516.0,522.0,513.0,517.0,14491,118.31,128.38,-0.024,0.006,0.146,16086.459961000002,16086.459961000002,15880.150391,15885.219727000002,123250000
2016-01-28,17540,17740,17420,17550,115.82,515.0,516.0,508.0,509.0,12914,118.61,129.23,-0.024,0.011000000000000001,0.151,15893.160156,16185.790038999998,15893.160156,16167.230469,118210000
2016-01-29,17590,18500,17060,18070,462.92,500.0,502.0,472.0,497.0,31713,118.87,129.92,-0.068,-0.071,0.043,16168.740234,16235.030272999998,15878.299805,15944.459961000002,138350000
2016-02-01,18320,18420,18210,18390,220.29,525.0,526.0,471.0,475.0,34294,121.19,131.31,-0.141,-0.11,0.013000000000000001,16090.259766,16466.300781,16090.259766,16466.300781,217940000
2016-02-02,18170,18370,18170,18270,85.32,470.0,470.0,452.0,453.0,26766,120.9,131.7,-0.137,-0.105,0.027999999999999997,16090.259766,16466.300781,16090.259766,16466.300781,217940000
2016-02-03,17920,17960,17560,17700,147.2,444.0,444.0,425.0,428.0,24728,119.72,130.78,-0.174,-0.139,0.009000000000000001,16453.630859,16510.980469,16299.469727000002,16449.179688,114450000
2016-02-04,17510,17710,17420,17520,113.68,424.0,431.0,420.0,425.0,27991,117.77,130.87,-0.175,-0.149,-0.002,16420.210938,16420.210938,16108.44043,16153.540038999998,126210000
2016-02-05,17270,17380,17100,17310,120.7,419.0,428.0,416.0,419.0,23796,116.99,131.03,-0.183,-0.18600000000000003,-0.037000000000000005,16186.200195,16381.69043,15960.450195,16336.660156,141870000
2016-02-08,17070,17590,17020,17490,118.96,410.0,423.0,406.0,420.0,12946,116.97,130.29,-0.18,-0.18,-0.027000000000000003,16417.949219,16423.630859,16129.80957,16204.969727000002,139010000
2016-02-09,16830,16880,16490,16570,201.55,404.0,405.0,387.0,388.0,16913,115.36,129.3,-0.23,-0.255,-0.095,16417.949219,16423.630859,16129.80957,16204.969727000002,139010000
2016-02-10,16610,16630,15880,16140,443.24,387.0,389.0,366.0,372.0,23161,114.79,129.62,-0.205,-0.22399999999999998,-0.059000000000000004,16147.509766,16147.509766,15803.549805,16027.049805,165880000
2016-02-12,15620,15730,15290,15390,466.32,364.0,373.0,355.0,356.0,23489,112.41,127.07,-0.177,-0.147,0.013000000000000001,16035.610352000002,16201.889647999998,15899.910156,15914.740234,122290000
2016-02-15,15960,16620,15940,16480,213.47,372.0,386.0,368.0,382.0,14197,113.33,127.28,-0.16,-0.122,0.024,15691.620116999999,15974.040038999998,15691.620116999999,15973.839844,132550000
2016-02-16,16310,16800,16280,16510,151.6,380.0,402.0,376.0,392.0,23754,114.66,128.03,-0.17,-0.14400000000000002,-0.022000000000000002,15691.620116999999,15974.040038999998,15691.620116999999,15973.839844,132550000
2016-02-17,16430,16670,16060,16280,252.73,394.0,408.0,385.0,391.0,22104,114.34,127.26,-0.16,-0.124,-0.013000000000000001,15691.620116999999,15974.040038999998,15691.620116999999,15973.839844,132550000
2016-02-18,16740,16800,16570,16670,170.44,415.0,429.0,410.0,421.0,26436,113.97,126.89,-0.19,-0.149,-0.04,16012.389647999998,16196.410156,16012.389647999998,16196.410156,142030000
2016-02-19,16460,16490,16240,16430,144.97,417.0,418.0,402.0,408.0,14824,112.97,125.71,-0.201,-0.16899999999999998,-0.05,16217.980469,16486.119141,16217.980469,16453.830078,124080000
2016-02-22,16300,16640,16270,16570,72.54,407.0,417.0,404.0,414.0,10073,112.82,125.33,-0.194,-0.17800000000000002,-0.06,16410.960938,16410.960938,16278.0,16391.990234,134340000
2016-02-23,16680,16810,16460,16530,131.37,416.0,428.0,409.0,410.0,11742,112.62,124.25,-0.193,-0.17300000000000001,-0.06,16410.960938,16410.960938,16278.0,16391.990234,134340000
2016-02-24,16310,16460,16200,16350,125.06,404.0,412.0,400.0,410.0,9222,111.95,123.28,-0.196,-0.198,-0.106,16417.130859,16664.240234,16417.130859,16620.660156,102240000
2016-02-25,16430,16690,16410,16630,152.08,411.0,417.0,407.0,414.0,12008,112.18,123.56,-0.206,-0.19899999999999998,-0.115,16610.390625,16610.390625,16403.529297,16431.779297,98170000
2016-02-26,16800,16940,16660,16660,185.22,420.0,424.0,415.0,418.0,9623,113.02,124.72,-0.217,-0.218,-0.115,16418.839844,16507.390625,16165.860352000002,16484.990234,93620000
2016-02-29,16820,16950,16520,16520,141.24,427.0,428.0,413.0,413.0,11924,113.64,124.06,-0.175,-0.228,-0.115,16712.699219,16795.980469,16623.910156,16639.970703,98480000
2016-03-01,16500,16570,16310,16560,150.07,410.0,412.0,386.0,396.0,21720,112.46,122.31,-0.188,-0.22399999999999998,-0.12,16712.699219,16795.980469,16623.910156,16639.970703,98480000
2016-03-02,17010,17300,16950,17220,188.36,407.0,413.0,403.0,411.0,19174,113.96,123.91,-0.19,-0.204,-0.115,16634.150391,16726.119141,16510.400391,16516.5,126220000
2016-03-03,17160,17450,17160,17440,141.9,411.0,428.0,410.0,424.0,11882,113.71,123.56,-0.187,-0.174,-0.084,16545.669922,16865.560547,16545.669922,16865.080078,105050000
2016-03-04,17410,17540,17350,17500,105.66,424.0,436.0,420.0,425.0,16524,113.65,124.47,-0.183,-0.184,-0.10300000000000001,16851.169922,16900.169922,16766.320313,16899.320313,104470000
2016-03-07,17540,17540,17380,17400,61.64,424.0,431.0,413.0,413.0,19351,113.7,125.0,-0.188,-0.205,-0.11800000000000001,16945.0,17062.380859,16898.839844,17006.769531,106910000
2016-03-08,17370,17410,17050,17250,124.25,419.0,427.0,413.0,418.0,21911,113.01,124.53,-0.186,-0.23,-0.158,16945.0,17062.380859,16898.839844,17006.769531,106910000
2016-03-09,17120,17190,16980,17120,89.0,411.0,411.0,398.0,400.0,15605,112.49,123.65,-0.141,-0.163,-0.076,16991.289063,17099.25,16940.480469,17073.949219,100290000
2016-03-10,17300,17370,17180,17340,96.09,405.0,412.0,402.0,410.0,9904,113.31,124.44,-0.142,-0.154,-0.081,17050.669922,17072.789063,16921.509766,16964.099609,108380000
2016-03-11,17080,17510,17040,17420,147.2,404.0,415.0,400.0,413.0,15989,113.3,126.81,-0.134,-0.149,-0.07200000000000001,16969.169922,17048.5,16947.939453,17000.359375,116690000
2016-03-14,17690,17800,17640,17720,110.2,419.0,427.0,416.0,426.0,11363,113.89,127.06,-0.138,-0.174,-0.09699999999999999,17014.990234,17220.089844,17014.990234,17213.310547,123420000
2016-03-15,17740,17800,17540,17610,114.97,427.0,430.0,421.0,424.0,9464,113.9,126.36,-0.14,-0.145,-0.066,17014.990234,17220.089844,17014.990234,17213.310547,123420000
2016-03-16,17480,17600,17440,17460,88.36,421.0,426.0,414.0,417.0,10130,113.32,125.89,-0.141,-0.174,-0.10099999999999999,17207.490234,17275.070313,17161.160156,17229.130859,96350000
2016-03-17,17600,17750,17300,17410,152.99,425.0,436.0,417.0,423.0,13941,112.88,126.48,-0.144,-0.184,-0.102,17217.150391,17251.699219,17120.349609,17251.529297,92830000
2016-03-18,17390,17410,17090,17200,139.32,419.0,422.0,406.0,412.0,13218,111.16,125.74,-0.146,-0.22,-0.14400000000000002,17249.339844,17379.179688,17204.070313,17325.759766,118710000
2016-03-22,17470,17600,17340,17520,257.88,421.0,432.0,417.0,423.0,11957,111.93,125.79,-0.154,-0.22,-0.146,17481.490234,17620.580078,17481.490234,17602.300781,321230000
2016-03-23,17560,17630,17460,17490,66.84,424.0,424.0,418.0,419.0,6746,112.25,125.87,-0.15,-0.23600000000000002,-0.158,17589.699219,17644.970703,17551.279297,17623.869141,84410000
2016-03-24,17440,17530,17330,17360,156.82,416.0,418.0,406.0,406.0,12158,112.47,125.8,-0.153,-0.225,-0.147,17602.710938,17648.939453,17540.419922,17582.570313,95450000
2016-03-25,17450,17510,17380,17480,152.78,405.0,417.0,403.0,417.0,8156,113.19,126.29,-0.156,-0.237,-0.152,17588.810547,17588.810547,17486.269531,17502.589844,84240000
2016-03-28,17630,17670,17440,17590,154.63,422.0,431.0,419.0,424.0,8573,113.45,126.53,-0.165,-0.235,-0.152,17485.330078,17517.140625,17399.009766,17515.730469,84100000
2016-03-29,17590,17760,17570,17730,189.32,422.0,430.0,420.0,429.0,6638,113.28,126.85,-0.164,-0.231,-0.146,17485.330078,17517.140625,17399.009766,17515.730469,84100000
2016-03-30,17680,17690,17480,17490,131.21,428.0,432.0,410.0,410.0,11742,112.66,127.24,-0.166,-0.23,-0.152,17526.080078,17583.810547,17493.029297,17535.390625,70460000
2016-03-31,17650,17660,17370,17370,125.23,413.0,422.0,410.0,416.0,13901,112.69,127.57,-0.154,-0.19,-0.10400000000000001,17512.580078,17642.810547,17434.269531,17633.109375,86160000
2016-04-01,17340,17340,16690,16760,272.59,410.0,411.0,393.0,394.0,14406,112.34,127.85,-0.157,-0.214,-0.12,17652.359375,17790.109375,17652.359375,17716.660156,79330000
2016-04-04,16670,16830,16620,16710,153.74,390.0,395.0,384.0,387.0,12674,111.47,127.2,-0.175,-0.225,-0.14,17661.740234,17811.480469,17568.019531,17792.75,104890000
2016-04-05,16650,16650,16270,16290,143.71,382.0,383.0,367.0,372.0,17557,111.02,126.55,-0.179,-0.21100000000000002,-0.125,17661.740234,17811.480469,17568.019531,17792.75,104890000
2016-04-06,16290,16410,16180,16310,105.96,369.0,376.0,367.0,370.0,12420,110.42,125.67,-0.192,-0.215,-0.11900000000000001,17799.390625,17806.380859,17710.669922,17737.0,85230000
2016-04-07,16300,16450,16200,16320,180.44,368.0,375.0,365.0,369.0,8993,109.65,125.11,-0.195,-0.215,-0.11,17718.029297,17718.029297,17579.560547,17603.320313,115230000
2016-04-08,16070,16620,16030,16420,271.53,364.0,388.0,363.0,383.0,12473,108.86,123.75,-0.208,-0.23199999999999998,-0.135,17605.449219,17723.550781,17542.539063,17716.050781,99410000
2016-04-11,16340,16360,16100,16340,129.87,375.0,381.0,370.0,379.0,10374,108.08,123.18,-0.217,-0.23,-0.138,17555.390625,17694.509766,17528.160156,17576.960938,79990000
2016-04-12,16320,16550,16270,16510,74.21,375.0,396.0,373.0,393.0,9834,108.09,123.26,-0.22,-0.237,-0.149,17555.390625,17694.509766,17528.160156,17576.960938,79990000
2016-04-13,16760,17000,16730,16990,133.75,398.0,408.0,395.0,406.0,9290,108.69,123.62,-0.205,-0.221,-0.139,17586.480469,17731.630859,17555.900391,17556.410156,107100000
2016-04-14,17270,17530,17220,17500,206.55,416.0,419.0,411.0,419.0,10515,109.38,123.21,-0.198,-0.221,-0.14400000000000002,17571.339844,17744.429688,17553.570313,17721.25,81020000
2016-04-15,17350,17550,17330,17440,114.5,413.0,414.0,391.0,393.0,23905,109.74,123.46,-0.2,-0.231,-0.16399999999999998,17741.660156,17918.349609,17741.660156,17908.279297,91710000
2016-04-18,16900,17040,16850,16880,164.98,381.0,394.0,380.0,390.0,17565,107.99,122.0,-0.197,-0.23199999999999998,-0.166,17925.949219,17937.650391,17867.410156,17897.460938,118160000
2016-04-19,17340,17520,17340,17500,120.03,398.0,407.0,393.0,406.0,12981,109.08,123.37,-0.209,-0.245,-0.174,17925.949219,17937.650391,17867.410156,17897.460938,118160000
2016-04-20,17670,17720,17490,17520,113.92,412.0,417.0,406.0,409.0,11149,109.2,124.01,-0.212,-0.252,-0.17800000000000002,17890.199219,18009.529297,17848.220703,18004.160156,89390000
2016-04-21,17920,18020,17810,17990,284.0,418.0,422.0,412.0,421.0,10341,109.72,123.98,-0.214,-0.245,-0.168,18012.099609,18103.460938,17984.429688,18053.599609,89820000
2016-04-22,17840,18220,17820,18190,183.81,413.0,420.0,411.0,420.0,10707,109.38,123.56,-0.237,-0.272,-0.168,18059.490234,18167.630859,18031.210938,18096.269531,100210000
2016-04-25,18290,18290,18040,18070,110.36,425.0,429.0,419.0,422.0,13259,111.33,124.96,-0.234,-0.23,-0.11800000000000001,17985.050781,18026.849609,17909.890625,18003.75,134120000
2016-04-26,18030,18060,17830,17960,141.04,423.0,423.0,410.0,413.0,11484,111.03,125.06,-0.237,-0.24100000000000002,-0.149,17985.050781,18026.849609,17909.890625,18003.75,134120000
2016-04-27,18040,18070,17870,17950,92.59,416.0,416.0,403.0,406.0,11694,111.25,125.73,-0.236,-0.21100000000000002,-0.111,17990.939453,17990.939453,17855.550781,17977.240234,83770000
2016-04-28,18110,18210,17200,17270,265.44,414.0,421.0,390.0,390.0,16837,111.73,126.33,-0.238,-0.20600000000000002,-0.125,17987.380859,18043.769531,17934.169922,17990.320313,92570000
2016-05-02,16570,16760,16540,16740,123.99,371.0,392.0,371.0,384.0,21040,106.46,122.14,-0.248,-0.22699999999999998,-0.154,17813.089844,17814.830078,17651.980469,17773.640625,136670000
2016-05-06,16810,16860,16580,16710,115.74,384.0,386.0,377.0,380.0,12635,107.39,122.33,-0.258,-0.23800000000000002,-0.158,17735.019531,17738.060547,17609.009766,17651.259766,95020000
